,chocolate_color,bake_time,sugar,flour,margerine,chocolate,vanilla_flavour,almonds,density,brown_sugar,weight,cinnamon,taste
4200,0,15.273,112.0,129.518,103.834,105.98,0.347,12.673,0.615,34.109,6.096,3.333,5
4201,0,12.545,111.333,126.506,101.687,102.492,0.608,12.673,0.543,35.659,6.517,6.522,6
4202,0,11.455,108.667,119.277,100.46,104.817,0.642,13.249,0.57,40.31,7.022,3.768,6
4203,0,11.455,116.0,110.843,101.227,103.322,0.434,11.29,0.567,55.814,6.264,4.348,6
4204,0,15.091,117.333,116.867,115.951,105.15,0.521,12.788,0.713,42.636,5.59,1.739,6
4205,0,14.727,110.0,129.518,110.89,106.645,1.042,23.387,0.635,32.558,5.674,4.493,7
4206,1,12.0,128.667,100.0,102.301,109.136,0.677,5.53,0.652,63.566,10.983,3.913,6
4207,1,18.0,146.333,116.265,103.374,111.462,0.399,5.76,0.718,45.736,8.792,3.768,6
4208,0,12.727,114.0,110.843,122.086,105.15,0.347,12.673,0.698,32.558,7.36,1.739,5
4209,0,13.091,105.333,121.084,101.84,105.482,0.434,11.406,0.548,36.434,9.466,6.377,7
4210,0,14.909,116.667,121.084,108.742,104.485,0.191,13.825,0.602,34.109,6.433,5.797,7
4211,0,14.545,111.333,129.518,100.767,105.482,0.59,17.281,0.588,31.783,7.781,4.783,5
4212,0,16.0,109.333,121.687,109.509,104.153,0.191,9.677,0.641,22.481,6.348,3.623,8
4213,0,13.636,116.0,107.831,111.043,105.482,0.174,12.788,0.671,39.535,6.264,1.739,5
4214,0,13.273,108.667,129.518,101.227,106.312,0.503,12.442,0.583,15.504,6.685,4.058,7
4215,1,14.727,128.667,101.205,101.687,112.458,0.208,2.88,0.659,49.612,7.697,3.623,6
4216,0,14.364,113.333,121.687,118.558,105.15,0.642,15.438,0.71,44.961,9.803,2.319,6
4217,0,11.818,115.333,118.072,110.89,106.312,1.024,23.041,0.652,37.209,6.433,2.319,6
4218,0,12.727,113.333,121.687,101.074,107.309,0.469,20.737,0.596,45.736,6.938,4.058,5
4219,0,10.182,116.667,109.639,101.38,106.645,0.156,10.484,0.588,58.915,6.854,3.913,6
4220,0,11.636,114.667,122.892,106.595,104.983,0.365,9.217,0.549,39.535,8.034,7.391,7
4221,0,18.909,156.667,127.108,112.27,107.143,0.573,20.853,0.737,31.008,8.118,3.188,4
4222,0,16.727,119.333,142.169,117.715,104.983,0.347,17.512,0.716,21.705,9.298,1.884,6
4223,0,14.727,112.0,115.663,127.224,112.458,0.556,15.323,0.77,34.884,6.433,1.159,5
4224,0,15.091,108.0,126.506,120.399,106.811,0.747,14.286,0.721,30.233,7.191,2.899,6
4225,1,15.091,123.333,115.06,103.067,110.631,0.486,6.567,0.674,50.388,8.034,3.623,6
4226,0,16.364,108.0,116.265,108.742,106.478,0.503,15.783,0.683,41.085,7.36,1.594,6
4227,0,14.0,114.0,116.867,113.344,106.478,0.851,15.553,0.65,31.783,7.275,3.333,6
4228,0,12.0,106.0,118.072,110.276,104.983,0.66,11.29,0.604,14.729,7.949,4.348,6
4229,1,15.636,142.333,113.253,102.607,110.963,0.208,8.641,0.688,40.31,7.697,2.174,6
4230,0,14.182,118.667,121.687,107.822,104.817,0.434,10.599,0.583,16.279,8.118,6.522,7
4231,0,11.818,130.667,100.0,100.307,103.821,0.191,8.756,0.611,41.085,6.18,1.159,5
4232,0,14.0,102.667,118.072,103.834,101.495,0.243,3.571,0.556,23.256,7.528,5.652,7
4233,0,13.455,113.333,125.904,110.736,103.488,0.503,11.982,0.587,27.907,8.118,6.522,8
4234,0,12.727,118.667,112.048,107.822,118.106,1.042,19.124,0.644,40.31,6.77,2.174,6
4235,0,13.636,106.667,121.687,101.074,104.485,0.677,12.788,0.621,42.636,11.152,2.174,7
4236,0,11.818,108.667,114.458,117.638,105.814,0.903,18.318,0.689,41.085,6.433,2.174,5
4237,0,13.818,104.667,116.867,121.626,106.977,0.486,16.475,0.708,18.605,6.433,1.449,7
4238,0,12.909,120.0,131.928,101.227,122.093,0.069,7.258,0.606,32.558,7.528,3.043,4
4239,0,14.727,110.667,118.675,119.172,106.811,0.434,20.046,0.726,25.581,7.612,1.594,6
4240,1,15.091,112.667,140.964,104.448,157.973,0.069,0.461,0.695,41.085,12.247,2.754,7
4241,1,14.0,109.333,129.518,101.84,104.983,0.122,1.382,0.622,51.938,7.865,6.377,6
4242,0,13.273,117.333,118.675,124.233,106.977,0.33,16.129,0.717,26.357,7.697,1.594,5
4243,0,10.182,112.667,119.277,105.982,103.821,0.99,19.816,0.547,56.589,5.758,6.667,7
4244,0,12.545,103.333,125.301,100.767,105.648,1.076,16.129,0.568,31.783,9.213,4.638,7
4245,0,16.182,109.333,122.892,121.779,107.475,0.538,13.825,0.752,38.76,7.36,2.464,5
4246,0,14.909,108.0,118.072,120.859,107.807,0.903,23.79,0.729,32.558,7.022,1.304,8
4247,0,12.727,104.667,126.506,100.92,105.648,1.146,16.59,0.569,32.558,9.298,4.638,7
4248,0,13.455,112.667,118.072,119.018,106.312,1.181,17.742,0.692,34.109,7.36,2.319,6
4249,0,12.182,106.667,121.687,102.147,104.817,0.33,28.053,0.6,50.388,9.803,4.783,6
4250,0,15.273,114.667,117.47,124.923,107.475,0.382,14.862,0.745,34.109,6.348,1.449,6
4251,1,17.091,125.333,127.108,103.067,109.302,0.104,1.382,0.646,46.512,9.803,8.696,6
4252,0,9.091,116.0,123.494,105.675,103.488,0.521,13.94,0.537,57.364,6.18,6.957,8
4253,0,12.364,118.333,121.084,102.147,106.146,0.521,10.253,0.521,26.357,7.022,8.116,6
4254,0,12.545,106.667,121.687,100.92,104.153,0.434,12.097,0.57,34.109,7.444,4.348,6
4255,1,14.182,136.667,100.0,101.994,114.618,0.226,3.687,0.686,50.388,8.034,1.449,6
4256,0,12.909,114.667,116.867,116.641,105.316,0.486,11.866,0.636,20.155,5.674,4.203,6
4257,0,12.364,112.667,119.277,108.742,106.478,0.799,17.627,0.61,37.984,8.202,4.348,6
4258,0,15.273,114.667,121.687,106.135,102.492,0.33,22.12,0.599,26.357,8.708,5.652,6
4259,1,16.364,115.333,117.47,103.834,130.731,0.226,2.304,0.659,38.76,9.719,5.797,6
4260,0,12.727,128.0,112.048,102.761,108.306,0.312,12.212,0.616,35.659,6.517,1.739,6
4261,1,19.455,119.333,120.482,102.761,112.625,0.069,1.267,0.687,34.884,8.624,3.768,7
4262,0,14.545,107.333,118.675,121.319,105.98,0.66,21.544,0.722,29.457,7.36,1.739,6
4263,0,14.0,111.333,115.06,101.534,106.146,0.851,20.161,0.604,37.209,6.685,4.348,7
4264,0,12.909,118.667,116.867,103.988,104.651,0.486,13.018,0.571,41.085,8.624,6.377,8
4265,0,14.364,112.0,119.88,117.178,107.973,0.816,13.94,0.689,29.457,7.781,2.899,6
4266,0,14.182,112.0,122.892,101.38,108.638,0.191,13.134,0.593,35.659,7.022,3.478,5
4267,0,16.0,110.0,117.47,101.84,106.312,0.799,20.853,0.619,31.783,7.36,3.188,6
4268,1,14.545,159.0,100.0,102.454,113.123,0.26,2.995,0.701,66.667,8.792,3.188,5
4269,0,13.636,121.333,133.735,116.258,105.648,0.677,15.668,0.7,32.558,7.022,1.014,5
4270,0,11.636,113.333,110.843,100.92,108.14,0.104,11.751,0.611,39.535,8.034,2.246,4
4271,0,13.455,112.0,113.253,110.89,106.312,0.972,23.502,0.669,29.457,7.107,1.449,5
4272,0,13.636,107.333,129.518,109.202,104.485,0.833,19.124,0.617,37.209,5.421,5.072,6
4273,0,11.636,111.333,115.663,119.172,106.977,0.747,16.359,0.695,44.186,6.348,1.884,5
4274,1,15.091,161.667,109.036,102.301,115.449,0.174,2.995,0.672,39.535,7.191,2.899,5
4275,0,13.091,117.333,116.265,108.589,108.306,0.382,14.977,0.666,44.961,7.275,3.043,6
4276,0,12.182,106.0,116.265,101.38,107.807,0.764,14.862,0.602,37.209,6.77,3.188,6
4277,0,14.727,122.0,113.855,121.779,107.475,0.469,19.355,0.729,35.659,7.275,2.464,5
4278,0,14.909,115.333,131.325,119.325,105.482,1.042,16.359,0.717,20.155,7.107,1.594,6
4279,0,14.364,116.667,124.096,109.586,104.817,0.538,15.207,0.594,24.031,5.674,5.652,7
4280,0,13.455,121.333,117.47,103.374,105.814,0.451,10.484,0.563,31.008,6.685,4.638,6
4281,0,12.727,112.0,129.518,108.896,104.651,0.625,17.857,0.66,51.163,7.612,2.464,6
4282,0,11.091,106.0,113.855,103.528,104.983,0.156,11.751,0.603,43.411,7.36,2.899,5
4283,1,14.182,141.0,107.831,102.147,111.13,0.191,1.613,0.661,44.186,7.697,3.043,5
4284,0,11.636,116.0,118.675,103.221,106.645,0.417,16.935,0.569,55.814,9.298,6.087,7
4285,0,13.273,114.667,129.518,106.442,104.153,0.608,17.512,0.642,31.008,6.938,2.754,6
4286,0,13.273,109.333,119.88,100.92,104.485,0.608,9.217,0.567,29.457,9.551,4.928,6
4287,1,15.636,122.667,119.277,102.914,111.794,0.434,13.364,0.71,38.76,12.163,2.464,5
4288,1,10.909,122.667,116.265,102.147,113.787,0.382,5.645,0.647,82.171,8.539,6.232,7
4289,0,18.182,105.333,118.072,101.227,105.482,0.434,19.585,0.66,33.333,7.022,1.594,5
4290,0,12.182,106.0,112.651,101.994,113.455,0.747,14.286,0.605,27.132,6.601,2.464,5
4291,1,17.273,134.0,130.12,102.147,154.485,0.451,8.641,0.679,24.806,16.713,2.174,6
4292,1,12.545,145.333,100.0,103.528,110.465,0.434,5.3,0.629,61.24,8.202,5.072,6
4293,1,19.091,130.667,115.663,102.147,116.944,0.104,6.221,0.692,17.054,11.404,3.188,5
4294,0,10.364,116.667,113.253,101.534,102.99,0.295,9.562,0.542,61.24,6.348,6.522,7
4295,1,12.909,130.0,103.614,102.147,108.97,0.486,4.378,0.65,51.163,10.14,3.333,6
4296,1,16.0,118.0,119.88,102.761,111.13,0.174,4.724,0.671,42.636,9.972,4.348,6
4297,1,22.0,106.667,130.723,105.215,115.781,0.052,1.959,0.741,43.411,11.32,3.043,6
4298,1,19.273,112.0,132.53,101.994,112.292,0.712,7.834,0.643,20.155,8.455,5.507,8
4299,0,13.455,106.667,118.072,118.712,108.804,0.312,19.009,0.711,21.705,7.528,1.449,7
4300,1,14.0,142.667,100.0,101.84,118.937,0.087,0.922,0.677,56.589,8.034,2.609,5
4301,1,15.091,110.0,122.289,101.84,106.146,0.382,6.221,0.693,53.488,9.129,5.942,6
4302,0,13.636,114.667,121.687,105.982,107.475,0.521,22.696,0.655,52.713,7.949,3.478,4
4303,1,14.727,146.0,112.048,111.503,114.784,0.503,9.908,0.728,37.209,8.034,1.739,5
4304,0,12.909,123.333,116.867,117.485,107.807,0.382,19.355,0.722,45.736,7.781,1.884,5
4305,0,14.0,112.0,120.482,121.166,109.635,0.59,21.083,0.722,27.132,7.612,1.594,7
4306,0,14.364,128.667,117.47,116.411,104.153,1.042,25.115,0.687,32.558,7.865,2.174,6
4307,0,14.909,106.667,116.867,109.969,105.316,0.486,11.982,0.681,37.209,6.685,1.739,6
4308,0,12.0,118.667,119.277,100.767,107.309,0.434,19.24,0.636,51.163,7.697,1.159,5
4309,0,13.091,106.0,115.663,110.429,107.143,0.764,14.055,0.631,34.109,6.264,2.899,6
4310,0,13.273,128.0,121.687,116.718,114.452,0.295,9.908,0.679,30.233,7.275,2.319,5
4311,0,14.545,116.0,116.265,118.865,105.15,1.024,24.77,0.716,25.581,8.708,2.029,5
4312,1,15.091,140.667,113.253,101.994,112.458,0.295,10.138,0.673,45.736,7.191,2.174,5
4313,0,11.818,106.667,116.867,106.902,104.983,0.851,15.323,0.588,34.109,6.854,4.783,6
4314,0,12.364,120.667,114.458,106.442,104.651,0.764,15.207,0.589,39.535,6.77,4.638,7
4315,0,12.727,106.667,116.867,125.23,106.312,0.903,15.323,0.695,41.085,6.096,3.623,6
4316,0,14.727,110.0,118.072,100.92,103.488,0.451,8.525,0.593,25.581,8.876,3.623,5
4317,0,16.364,110.0,129.518,111.043,104.319,0.365,10.253,0.623,24.806,6.011,5.797,6
4318,0,14.182,110.667,117.47,103.681,104.485,0.278,12.788,0.635,49.612,8.876,3.043,6
4319,0,13.818,117.333,106.024,104.448,105.814,0.278,6.567,0.627,22.481,6.433,1.739,5
4320,0,14.364,106.667,139.157,101.227,106.146,0.469,17.396,0.644,47.287,8.371,2.029,6
4321,0,13.818,105.333,121.687,103.067,103.322,0.469,10.599,0.58,30.233,6.264,4.638,7
4322,0,11.091,119.667,122.892,101.687,104.485,0.278,10.599,0.583,44.186,6.433,3.623,6
4323,1,19.091,128.0,130.12,120.245,132.558,0.816,8.756,0.795,34.109,9.466,1.159,5
4324,1,14.0,134.667,100.0,101.84,110.797,0.26,3.226,0.695,58.14,9.045,2.754,6
4325,0,13.636,110.667,124.096,122.699,107.143,1.389,22.12,0.722,37.209,8.961,2.029,5
4326,1,14.0,136.667,103.614,102.147,112.292,0.122,2.65,0.721,73.643,9.298,2.319,5
4327,0,12.182,108.0,120.482,113.65,105.316,0.642,22.465,0.652,32.558,6.854,3.043,3
4328,1,17.273,114.0,121.084,101.994,109.635,0.417,5.876,0.691,35.659,14.607,3.333,6
4329,1,13.636,126.667,112.048,101.994,112.126,0.139,1.959,0.668,51.938,6.77,1.522,4
4330,0,13.091,136.0,112.048,112.423,106.146,1.389,25.115,0.672,34.884,6.854,1.884,5
4331,0,11.636,108.0,120.482,100.613,104.319,0.677,9.217,0.554,60.465,6.685,5.362,5
4332,1,20.182,112.0,128.313,101.994,111.462,0.087,2.074,0.702,35.659,11.91,4.203,7
4333,0,12.182,108.667,111.446,101.227,106.146,0.868,14.401,0.591,38.76,6.433,3.623,5
4334,0,13.636,112.0,118.675,109.816,104.983,0.625,19.47,0.628,46.512,7.275,4.928,6
4335,0,13.455,106.667,118.072,118.712,108.804,0.312,19.009,0.711,21.705,7.528,1.449,7
4336,1,19.455,113.333,127.711,101.84,106.811,0.069,0.806,0.698,24.806,9.803,3.188,6
4337,1,17.091,131.333,102.41,102.454,118.272,0.226,5.76,0.675,37.984,8.202,4.203,6
4338,0,12.727,110.667,118.675,103.374,104.817,0.694,12.442,0.586,50.388,8.708,5.362,7
4339,0,14.727,111.333,128.313,105.368,105.316,1.632,18.088,0.591,15.504,8.118,4.783,6
4340,1,16.909,130.667,115.663,102.914,114.618,0.104,2.88,0.702,42.636,8.202,1.884,6
4341,1,13.091,128.0,102.41,102.301,109.801,0.087,0.922,0.662,51.938,8.539,2.029,6
4342,0,14.545,110.667,117.47,114.571,106.811,0.347,11.406,0.675,31.783,6.096,2.174,5
4343,1,14.909,128.0,117.47,102.607,112.791,0.069,0.922,0.652,46.512,8.371,5.072,6
4344,0,18.727,110.667,127.108,100.92,103.987,0.174,6.106,0.606,1.55,7.107,4.058,6
4345,0,9.273,107.333,112.651,100.537,103.987,1.528,17.627,0.62,48.062,6.685,0.0,5
4346,0,13.273,111.333,113.855,110.123,104.817,1.042,24.654,0.656,32.558,6.096,2.174,5
4347,0,13.636,115.333,120.482,110.429,108.306,0.608,19.355,0.677,57.364,8.371,4.493,7
4348,1,12.182,132.0,100.0,102.454,111.628,0.087,0.346,0.648,67.442,7.697,5.072,6
4349,1,17.636,111.333,120.482,102.147,110.299,0.764,7.028,0.704,55.814,10.393,3.188,7
4350,0,13.818,121.333,115.06,101.84,106.811,0.868,21.083,0.589,21.705,7.781,4.928,6
4351,0,13.455,112.667,113.253,126.38,104.153,0.26,12.673,0.727,27.132,7.612,1.739,5
4352,0,16.0,117.333,129.518,111.35,106.146,0.938,25.0,0.671,27.907,7.528,3.913,6
4353,0,13.636,109.333,116.867,111.043,106.811,0.729,12.673,0.619,38.76,8.202,5.072,8
4354,0,15.273,107.333,119.277,110.429,100.997,0.799,13.594,0.609,20.93,6.433,4.348,6
4355,0,14.909,112.667,114.458,104.908,108.14,0.312,12.558,0.668,33.333,6.938,1.304,5
4356,1,13.455,139.333,109.036,101.84,118.106,0.208,1.613,0.66,54.264,8.792,4.783,6
4357,0,12.727,113.333,117.47,101.534,107.143,0.573,13.94,0.612,58.915,7.865,3.623,7
4358,0,18.545,110.0,124.096,101.38,105.814,0.312,14.862,0.627,18.605,7.275,4.203,5
4359,0,14.182,114.667,115.663,101.38,105.316,0.781,19.816,0.585,36.434,7.865,4.783,6
4360,0,11.273,112.0,116.265,115.337,103.488,0.451,13.018,0.646,52.713,6.011,3.913,7
4361,0,14.0,106.0,122.892,110.429,107.143,0.833,20.276,0.668,48.837,7.528,2.319,6
4362,0,13.091,114.667,144.578,106.135,105.316,0.608,17.627,0.644,37.984,6.938,2.754,5
4363,1,16.182,138.333,107.229,102.607,112.292,0.243,12.327,0.683,34.884,8.708,2.609,5
4364,1,13.091,129.333,102.41,102.454,109.967,0.122,1.037,0.664,52.713,8.455,2.029,6
4365,0,12.727,109.333,118.675,120.399,105.15,0.972,14.862,0.685,37.984,6.348,3.913,5
4366,0,14.0,118.0,116.265,103.834,104.153,0.469,14.747,0.55,41.86,6.348,7.391,7
4367,0,12.727,115.333,131.928,112.577,107.973,0.608,24.77,0.679,34.884,6.854,1.594,5
4368,0,12.0,116.0,107.229,108.129,105.316,0.573,21.198,0.641,34.109,9.213,2.899,5
4369,0,15.818,128.0,128.313,100.767,104.651,0.382,13.825,0.629,37.984,6.685,4.203,5
4370,0,12.545,116.0,115.663,117.945,105.814,0.399,22.926,0.674,30.233,8.034,2.754,5
4371,0,14.182,121.333,137.349,115.644,105.316,1.198,21.083,0.702,27.907,7.275,0.87,4
4372,0,13.636,112.667,129.518,135.123,107.973,1.007,26.382,0.795,20.155,7.107,0.87,5
4373,0,12.364,104.667,129.518,100.46,103.987,0.278,5.184,0.617,44.961,9.045,2.029,6
4374,0,14.545,108.667,148.193,117.945,104.817,1.319,20.392,0.706,17.829,7.191,1.449,5
4375,1,15.455,129.333,115.663,101.994,111.628,0.712,15.438,0.679,39.535,7.697,2.174,5
4376,0,13.455,116.0,119.277,112.423,103.322,0.521,11.406,0.584,21.705,6.011,6.232,7
4377,0,13.273,115.333,105.422,101.227,104.983,0.903,15.553,0.595,31.008,6.854,3.043,5
4378,0,13.091,109.333,122.289,101.534,105.15,0.521,10.945,0.557,33.333,8.708,5.797,5
4379,0,11.273,106.667,118.072,114.724,103.156,0.469,14.401,0.66,59.69,6.685,4.058,7
4380,0,13.273,110.667,122.289,116.411,105.648,1.094,19.24,0.678,27.907,7.612,2.754,6
4381,0,12.909,113.333,115.663,112.577,105.15,0.747,15.323,0.664,46.512,6.264,3.188,6
4382,0,13.455,107.333,113.855,106.902,104.153,1.215,22.811,0.637,39.535,8.961,3.043,5
4383,0,14.364,112.0,119.88,126.457,106.645,0.703,21.774,0.749,26.357,6.854,1.594,7
4384,0,13.273,112.667,115.663,102.607,105.648,1.042,20.161,0.632,56.589,8.455,3.768,6
4385,1,16.909,141.333,114.458,102.914,136.047,0.069,1.037,0.731,46.512,8.202,1.449,6
4386,0,11.091,106.667,113.253,107.515,104.651,0.156,9.217,0.586,57.364,6.854,6.087,5
4387,0,12.182,111.333,128.916,123.313,107.143,0.417,10.138,0.706,27.132,6.938,1.739,6
4388,1,14.545,137.0,106.024,102.761,111.794,0.26,3.111,0.698,66.667,8.961,4.058,7
4389,1,16.727,137.0,140.964,101.84,165.449,0.312,5.76,0.678,23.256,12.837,1.884,5
4390,1,18.909,153.333,115.06,102.914,115.781,0.59,17.166,0.768,53.488,8.792,4.638,5
4391,1,15.091,133.333,106.024,101.84,115.449,0.469,11.866,0.665,27.907,7.275,2.609,6
4392,0,12.909,118.667,129.518,103.528,103.488,0.26,10.138,0.56,29.457,7.275,5.942,7
4393,0,16.0,106.667,116.867,112.117,104.319,0.694,15.438,0.656,24.806,6.264,3.043,7
4394,0,16.0,122.667,117.47,105.368,103.488,0.521,10.829,0.577,21.705,5.843,6.957,7
4395,0,11.273,110.0,115.06,111.35,105.648,0.521,10.945,0.638,36.434,6.685,3.478,6
4396,0,13.273,128.667,114.458,102.301,105.648,0.226,17.166,0.563,38.76,8.202,7.246,6
4397,0,13.818,116.667,119.277,100.92,107.309,0.642,15.207,0.567,31.783,5.506,4.638,6
4398,0,12.0,119.333,119.277,100.613,107.309,0.521,24.482,0.602,44.186,9.213,2.609,6
4399,0,13.273,112.0,117.47,107.975,102.658,0.434,7.834,0.612,43.411,7.612,4.348,6
4400,0,13.455,104.667,124.699,118.865,105.814,1.363,20.392,0.699,40.31,9.719,3.188,6
4401,0,13.455,124.667,121.687,106.748,103.987,0.469,17.281,0.575,30.233,6.517,6.377,7
4402,0,10.545,119.0,104.819,119.785,105.316,0.625,15.668,0.691,57.364,6.433,2.754,6
4403,0,12.0,118.0,127.711,100.46,103.987,0.139,6.797,0.543,40.31,6.096,5.942,4
4404,0,11.818,112.667,116.265,106.748,104.319,0.226,10.484,0.567,29.457,5.927,5.507,7
4405,0,13.455,119.333,116.867,105.215,103.488,0.486,8.41,0.556,39.535,7.022,6.377,7
4406,0,13.273,116.667,120.482,109.202,109.635,0.59,17.281,0.66,30.233,7.191,1.884,6
4407,0,14.545,105.333,116.265,122.853,106.811,0.417,14.862,0.718,13.953,6.77,1.014,7
4408,1,15.636,146.0,119.277,102.301,111.628,0.26,7.834,0.682,42.636,7.36,2.609,6
4409,0,13.091,111.333,118.675,101.38,104.319,0.538,13.94,0.596,53.488,7.107,4.783,6
4410,1,14.727,128.0,121.687,108.436,110.299,0.278,11.06,0.706,48.837,9.888,3.623,5
4411,0,13.818,108.667,118.675,108.282,106.146,0.486,11.751,0.631,41.86,7.36,4.058,6
4412,0,13.273,114.667,130.12,117.638,105.98,0.642,13.94,0.698,24.806,7.612,1.304,6
4413,1,15.455,118.0,127.711,104.601,111.462,0.243,3.571,0.696,48.837,10.393,6.957,8
4414,0,13.273,109.333,123.494,100.92,106.645,0.434,16.82,0.622,60.465,7.107,2.899,6
4415,0,12.0,118.667,123.494,103.988,102.99,0.33,13.71,0.575,51.163,6.433,4.783,7
4416,1,12.545,114.667,128.916,101.84,109.967,0.295,6.336,0.669,55.814,9.719,3.333,6
4417,0,11.273,105.333,116.265,101.227,105.814,0.903,18.664,0.59,43.411,6.264,3.043,6
4418,1,14.364,116.0,113.855,102.607,109.468,0.59,7.373,0.669,55.039,8.371,3.043,5
4419,1,22.727,119.333,141.566,102.607,111.462,0.191,2.074,0.668,21.705,8.624,6.957,6
4420,0,13.091,111.333,118.072,121.166,107.143,0.677,20.392,0.71,23.256,7.36,1.594,6
4421,0,10.545,117.0,112.048,101.687,103.987,0.278,7.834,0.556,48.062,7.191,6.232,6
4422,1,13.273,130.667,107.831,102.147,111.13,0.243,3.456,0.696,68.992,8.539,2.609,5
4423,0,14.364,113.333,132.53,118.865,106.645,1.059,18.03,0.718,26.357,6.938,1.594,6
4424,0,14.545,108.667,116.265,100.92,105.316,0.451,10.714,0.608,36.434,5.927,2.609,6
4425,0,12.727,115.333,122.892,103.528,104.817,0.312,11.06,0.579,34.884,6.096,4.348,7
4426,0,15.636,131.333,110.241,111.656,105.15,0.208,6.221,0.664,28.682,5.674,2.174,4
4427,0,12.727,118.0,121.084,107.669,104.153,0.139,16.359,0.641,34.884,7.36,2.609,4
4428,0,13.091,110.667,114.458,112.27,104.153,0.417,14.862,0.668,47.287,8.118,3.333,6
4429,0,12.364,120.0,110.843,110.429,114.286,0.469,21.774,0.705,62.791,9.129,1.739,4
4430,1,16.727,126.0,118.072,103.681,111.13,0.503,14.862,0.702,44.961,7.612,2.029,5
4431,0,13.273,110.0,115.663,101.227,108.472,0.556,17.051,0.621,40.31,7.865,2.174,6
4432,0,12.727,108.667,116.867,108.129,106.312,0.486,10.945,0.609,33.333,6.517,4.348,6
4433,0,12.545,107.333,117.47,107.515,105.482,0.747,21.083,0.614,36.434,7.107,3.333,6
4434,0,14.0,106.0,125.904,101.074,102.326,0.556,14.516,0.569,30.233,7.865,5.362,6
4435,0,13.636,114.0,118.072,111.656,102.824,0.59,12.212,0.583,21.705,6.264,6.232,6
4436,0,12.182,109.333,130.12,109.202,105.98,0.503,13.364,0.636,38.76,7.275,2.754,6
4437,0,16.727,110.0,124.096,105.521,104.319,0.278,11.866,0.646,32.558,7.612,2.464,5
4438,0,13.818,106.0,122.289,101.38,103.156,0.434,7.949,0.598,44.961,7.022,4.058,7
4439,0,12.545,122.0,118.072,103.988,103.488,0.833,18.203,0.608,62.791,9.803,5.362,7
4440,0,14.364,106.0,114.458,111.503,118.605,0.538,17.972,0.654,34.884,6.348,3.478,8
4441,0,12.727,108.0,116.867,102.914,103.821,0.399,8.986,0.588,45.736,7.781,5.072,5
4442,0,14.0,108.0,122.289,101.38,106.645,0.469,14.171,0.599,33.333,7.528,4.058,5
4443,0,12.182,119.333,121.687,106.288,104.319,0.608,12.673,0.575,45.736,8.371,6.667,6
4444,0,13.273,112.0,130.723,111.35,108.804,0.851,21.659,0.661,31.783,7.36,2.319,5
4445,0,14.182,116.0,118.072,111.733,101.827,0.226,11.29,0.626,20.93,6.854,4.928,6
4446,0,13.636,107.333,119.88,101.534,105.648,1.076,16.475,0.604,55.814,7.528,4.058,5
4447,0,13.636,104.0,122.892,100.613,105.316,0.365,8.641,0.564,24.031,7.697,4.928,6
4448,0,12.364,116.667,124.699,124.847,104.651,0.99,19.24,0.726,41.085,7.949,2.029,6
4449,0,12.0,108.0,115.663,100.767,103.987,0.642,7.028,0.547,32.558,6.348,5.072,6
4450,0,11.818,114.667,117.47,100.767,104.485,0.382,5.76,0.563,36.434,6.348,4.783,5
4451,0,14.0,113.333,126.506,101.84,103.821,0.538,11.636,0.569,41.085,7.191,6.087,7
4452,0,12.364,108.667,131.325,109.049,106.312,0.469,13.479,0.636,38.76,7.275,2.754,6
4453,0,15.636,124.0,129.518,113.037,103.654,0.781,16.705,0.606,34.109,5.421,6.812,8
4454,0,12.182,105.333,122.289,100.767,103.654,0.625,10.484,0.598,52.713,8.034,3.623,6
4455,0,12.727,110.667,129.518,107.975,107.309,0.417,13.134,0.637,22.481,11.404,3.623,6
4456,0,12.364,118.0,117.47,110.276,105.814,0.955,27.419,0.664,49.612,7.781,2.899,6
4457,1,20.545,121.333,128.916,102.301,119.269,0.243,4.954,0.71,24.031,9.972,2.464,6
4458,0,14.364,112.0,119.277,100.92,105.316,0.486,10.138,0.551,27.132,6.938,5.797,6
4459,1,13.818,130.667,105.422,102.147,111.96,0.156,1.152,0.648,55.039,8.118,5.072,6
4460,1,15.636,122.667,110.241,102.147,110.631,0.087,1.382,0.695,44.186,8.287,1.739,6
4461,0,12.909,119.333,118.072,102.454,103.987,0.66,11.636,0.535,38.76,7.612,7.971,7
4462,0,14.0,114.667,129.518,101.534,105.98,0.521,10.829,0.637,52.713,8.118,3.188,5
4463,1,28.364,108.667,126.506,102.454,110.963,0.156,2.074,0.749,27.132,10.225,1.739,7
4464,0,16.909,110.0,119.277,119.632,105.814,0.59,18.779,0.744,31.008,7.107,1.159,7
4465,0,12.364,105.333,128.313,101.227,103.322,0.382,8.641,0.556,41.86,6.685,6.087,6
4466,0,11.273,112.0,110.843,101.227,104.153,0.295,14.862,0.589,46.512,6.096,3.188,6
4467,1,16.727,109.333,121.687,101.994,109.136,0.903,8.18,0.672,58.14,10.478,4.348,7
4468,0,15.091,117.333,134.94,116.104,104.983,0.694,16.705,0.706,26.357,7.275,0.87,5
4469,0,14.909,107.333,122.892,115.337,108.472,0.816,19.355,0.675,31.783,6.348,3.623,6
4470,1,14.182,132.667,103.614,101.534,111.13,0.139,2.419,0.695,49.612,9.045,2.319,6
4471,0,13.455,113.333,117.47,117.331,107.143,0.868,16.475,0.661,23.256,8.034,3.478,6
4472,0,13.273,112.0,129.518,111.81,106.312,0.92,21.313,0.66,39.535,6.517,3.333,6
